chromosome	pval.human	pval.chimp	zeta.human	zeta.chimp	size	Specificity	maf_common	S_common	maf_rare	S_rare	eQTLs	PhastCons	PP_con	PP_acc	gene	dTSS	type
chr13:65615938-65616236	1	1	0.840824990253939	0.870267340626793	298	0.99206349	0.0164	1	0.0014	5	0	NA	0.7851478	0.7191725	PCDH9	2188381	NFR
chr13:66276721-66277019	0.745377937097621	0.75238235183027	0.987791027825099	0.973609704943968	298	0.99206349	0	0	0.002	3	0	NA	0.8740124	0.608811	PCDH9	1527598	NFR
chr13:66282597-66282895	0.765373032199806	1	1.05785218171041	0.394248816967579	298	0.99206349	0.0445	2	0.0022	2	0	NA	0.8453385	0.6508304	PCDH9	1521722	NFR
chr13:66678290-66678588	1	1	0.929489690538086	0.842187121499158	298	0.99206349	0.1068	4	6e-04	1	0	NA	0.8395572	0.6573572	PCDH9	1126029	NFR
chr13:66679183-66679481	0.474527386156154	0.67433938953144	1.56885418486335	1.28278683333967	298	0.99206349	0.21795	2	0.0014	1	0	NA	0.88355	0.5028203	PCDH9	1125136	NFR
chr13:66707407-66707705	0.839083061901963	1	1.02706927441027	0.389912133049858	298	0.99206349	0	0	0.0037	2	0	NA	0.8604212	0.6261342	PCDH9	1096912	NFR
chr13:66811153-66811451	0.620753460512739	1	1.09956012517636	0.446960527133875	298	0.99206349	0.0206	1	0.0023	4	0	NA	0.8952447	0.566624	PCDH9	993166	NFR
chr13:66874544-66874842	0.898037747999236	1	0.99499851295204	0.781882601028503	298	0.99206349	0.0284	1	0.007	2	0	NA	0.7541448	0.7431214	PCDH9	929775	NFR
chr13:67962520-67962818	1	0.798177195084194	0.940886080959537	1.03209569995608	298	0.99206349	0.1657	3	0.001	3	0	NA	0.8319544	0.6649036	PCDH9	-158201	NFR
chr13:68031848-68032146	0.739627854159204	1	1.4769312575872	0.617909699114794	298	0.99206349	0.0724	6	0.0032	1	0	NA	0.7034877	0.7841613	PCDH9	-227529	NFR
chr13:68045130-68045428	1	1	1.22962239728903	0.517242952411497	298	0.99206349	0.0121	2	6e-04	2	0	NA	0.6613997	0.8165502	PCDH9	-240811	NFR
chr13:68120767-68121065	0.812449055376129	0.94491468653039	0.91915821654708	0.926199370140839	298	0.99206349	0.40905	4	0.0012	3	0	NA	0.8816228	0.5958629	PCDH9	-316448	NFR
chr13:68428723-68429021	1	0.763311917757174	0.904767185368571	0.935289434777664	298	0.99206349	0.1194	2	6e-04	3	0	NA	0.8364108	0.6629692	PCDH9	-624404	NFR
chr13:68591367-68591665	0.77581491319095	1	1.18220913530092	0.828814367296111	298	0.99206349	0.3331	3	0.0031	2	0	NA	0.9048911	0.5500606	PCDH9	-787048	NFR
chr13:68636168-68636466	1	1	0.965727097098699	0.945927860039704	298	0.99206349	0.23665	2	0.0028	3	0	NA	0.7995757	0.7015645	PCDH9	-831849	NFR
chr13:68636208-68636506	1	0.852575522204908	0.782869134978875	0.984197573193552	298	0.99206349	0.23665	2	0.0021	4	0	NA	0.7702844	0.733039	PCDH9	-831889	NFR
chr13:68636219-68636517	0.98763971996404	1	0.900162611154246	0.679306679502221	298	0.99206349	0.23665	2	0.0021	4	0	NA	0.8428169	0.6492395	PCDH9	-831900	NFR
chr13:69007003-69007301	1	0.12492561830815	0.765858376495813	2.06656409716506	298	0.99206349	0	0	0	0	0	NA	0.8069823	0.6978206	PCDH9	-1202684	NFR
chr13:69011277-69011575	0.390688527495986	1	0.654781338123203	0.54440067005832	298	0.99206349	0.016	1	0.002	1	0	NA	0.9328765	0.6503491	PCDH9	-1206958	NFR
chr13:69015108-69015406	0.881107003739091	1	0.911953524089346	0.629170650974623	298	0.99206349	0.116	2	0.001	2	0	NA	0.8301139	0.665083	PCDH9	-1210789	NFR
chr13:69015122-69015420	1	0.439430139238655	0.980193606093831	0.901831522184914	298	0.99206349	0.116	2	0.0016	3	0	NA	0.8108328	0.6877549	PCDH9	-1210803	NFR
chr13:69015201-69015499	0.543220201209114	1	1.46292449612884	0.536868796190358	298	0.99206349	0.116	2	0.0025	4	0	NA	0.8445079	0.5711334	PCDH9	-1210882	NFR
chr13:69058062-69058360	1	0.721231296700435	0.896564907358934	1.0281798789487	298	0.99206349	0.3998	1	0.002	1	0	NA	0.849467	0.6422839	PCDH9	-1253743	NFR
chr13:69092987-69093285	0.441517221046798	1	0.606805218824485	0.885978811657374	298	0.99206349	0.3792	1	0.002	2	0	NA	0.9097999	0.6972998	PCDH9	-1288668	NFR
chr13:69121099-69121397	0.816357326060762	1	1.00100236815061	0.350531292929272	298	0.99206349	0.0146	2	0.006	3	0	NA	0.8576874	0.629032	PCDH9	-1316780	NFR
chr13:69186554-69186852	0.410281791997565	0.476466515463088	1.26788103196712	1.62805051146204	298	0.99206349	0.0122	2	0.0018	1	0	NA	0.8176299	0.6085255	PCDH9	-1382235	NFR
chr13:69460783-69461081	0.815370260056136	1	1.08650352438483	0.943229908629336	298	0.99206349	0.1164	2	0.002	2	0	NA	0.9373893	0.4799205	KLHL1	1221659	NFR
chr13:69578062-69578360	1	1	0.875522791766665	0.336044341474402	298	0.99206349	0.0399	7	0.0028	7	0	NA	0.8376474	0.6586166	KLHL1	1104380	NFR
chr13:69618205-69618503	1	0.722738414788765	0.875692365342504	1.18113317757009	298	0.99206349	0.0501	1	0.0016	5	0	NA	0.8489057	0.647322	KLHL1	1064237	NFR
chr13:69703360-69703658	0.453275584370186	0.270444708503917	1.5403622185814	1.80674777005052	298	0.99206349	0	0	8e-04	3	0	NA	0.8787474	0.5163007	KLHL1	979082	NFR
chr13:69792555-69792853	0.863565572429242	1	1.1308481908956	0.515234219700028	298	0.99206349	0.3722	1	0.0064	1	0	NA	0.747861	0.8451215	KLHL1	889887	NFR
chr13:69937130-69937428	0.744577583120195	1	1.04616602936851	0.986633474528023	298	0.99206349	0	0	0.0034	1	0	NA	0.8475727	0.644976	KLHL1	745312	NFR
chr13:70129845-70130143	0.23365078315972	1	1.51555688850352	0.445961545110952	298	0.99206349	0	0	0.0012	5	0	NA	0.8359719	0.5828911	KLHL1	552597	NFR
chr13:70781830-70782128	1	1	0.81864261354214	0.755800294172576	298	0.99206349	0.1386	1	0.001	3	0	NA	0.7502576	0.74987	KLHL1	-99388	NFR
chr13:70839480-70839778	0.408645495166267	1	0.975054378964998	0.891176516018341	298	0.99206349	0	0	9e-04	4	0	NA	0.8711	0.6170295	KLHL1	-157038	NFR
chr13:70841623-70841921	0.99887162153116	0.99887162153116	0.946349515679516	0.643169583900356	298	0.99206349	0	0	0	0	0	NA	0.7450067	0.8494056	KLHL1	-159181	NFR
chr13:71270234-71270532	0.227374561121471	1	0.951735759197178	0.771345157108656	298	0.99206349	0.09395	2	0.0035	6	0	NA	0.7685212	0.7337488	KLHL1	-587792	NFR
chr13:71323776-71324074	0.768703329423743	0.963623476231633	1.00781073800059	0.838652650260786	298	0.99206349	0	0	0.0038	3	0	NA	0.8660074	0.6162465	KLHL1	-641334	NFR
chr13:71392718-71393016	0.287337640722841	0.852360463798572	1.02380775637581	1.09060318100471	298	0.99206349	0.406	1	6e-04	3	0	NA	0.8538107	0.6347766	KLHL1	-710276	NFR
chr13:71507389-71507687	1	0.290472946843436	0.736485739613293	1.23993201357316	298	0.99206349	0.09825	2	0.0012	1	0	NA	0.7940126	0.7122225	KLHL1	-824947	NFR
chr13:72523979-72524277	0.774495527587302	1	1.24896497322404	0.710358339789103	298	0.99206349	0	0	0.0014	3	0	NA	0.8379206	0.5829906	DACH1	-82798	NFR
chr13:72528488-72528786	0.64164131119034	1	1.01339348895455	0.760019316937599	298	0.99206349	0.0198	2	8e-04	1	0	NA	0.8906492	0.5849797	DACH1	-87307	NFR
chr13:72548502-72548800	1	1	0.987362935492741	1.03678837388012	298	0.99206349	0.2003	2	0.003	2	0	NA	0.8863414	0.5845409	DACH1	-107321	NFR
chr13:72602680-72602978	1	1	0.753794500931314	0.57873136903119	298	0.99206349	0.1843	1	0.0016	3	0	NA	0.7206476	0.7759552	DACH1	-161499	NFR
chr13:72651091-72651389	1	0.625311901483339	0.899512738878213	1.32892940692889	298	0.99206349	0.08848	2	6e-04	3	0	NA	0.854377	0.6394198	DACH1	-209910	NFR
chr13:72761779-72762077	0.770265677530096	1	1.00373790188008	0.838635509279901	298	0.99206349	0.08505	6	0.003	1	1	NA	0.8187965	0.6782506	DACH1	-320598	NFR
chr13:72993328-72993626	1	0.301541162802142	0.846318417278305	1.06291647735878	298	0.99206349	0.4157	3	0.0018	1	0	NA	0.7747223	0.7297498	MZT1	308348	NFR
chr13:73020854-73021152	0.758983500802692	0.225597359468986	1.30627633203578	1.72303721523672	298	0.99206349	0.08855	2	0.0012	4	1	NA	0.8226742	0.6755424	MZT1	280822	NFR
chr13:73042231-73042529	1	0.970690444079275	0.54236175508032	1.07612059294367	298	0.99206349	0	0	0.0026	3	0	NA	0.9036202	0.7052101	MZT1	259445	NFR
chr13:73150778-73151076	1	0.183841887988619	0.445250800984702	0.847543929217577	298	0.99206349	0	0	0.0011	2	0	NA	0.8757863	0.7488935	MZT1	150898	NFR
chr13:73195986-73196284	0.677573642655462	1	0.862484306239916	0.372573252885787	298	0.99206349	0.4403	1	8e-04	3	0	NA	0.891655	0.5777137	MZT1	105690	NFR
chr13:73261374-73261672	1	1	0.448199880048873	0.347386659851776	298	0.99206349	0	0	0.0021	4	0	NA	0.9120694	0.696341	MZT1	40302	NFR
chr13:73732409-73732707	1	1	1.06223854517518	0.751854048101285	298	0.99206349	0.4768	1	0.0015	6	0	NA	0.8906171	0.5767062	KLF5	99628	NFR
chr13:73733731-73734029	1	1	0.975932511192429	0.629873345483331	298	0.99206349	0.25465	2	0.0019	4	0	NA	0.9021856	0.5605726	KLF5	100950	NFR
chr13:73733758-73734056	1	0.807526256932882	0.918090662492071	0.812857341409611	298	0.99206349	0.25465	2	0.0019	4	0	NA	0.9107694	0.5424529	KLF5	100977	NFR
chr13:73824807-73825105	1	0.553803084390313	0.808418422696341	1.35311164123665	298	0.99206349	0.4351	3	0.0033	2	0	NA	0.6958781	0.8756916	KLF5	192026	NFR
chr13:73948194-73948492	0.683432072766158	0.29087045900247	0.972929573647992	1.83898494113551	298	0.99206349	0.1574	2	0.0068	2	0	NA	0.9123069	0.5372891	KLF5	315413	NFR
chr13:74856851-74857149	1	1	0.785731487546289	0.734485244015413	298	0.99206349	0.0385	3	8e-04	2	0	NA	0.8314937	0.6709068	KLF12	-287814	NFR
chr13:75178366-75178664	1	1	0.585882782735765	0.552885657069696	298	0.99206349	0.012	1	0.0088	1	0	NA	0.9655704	0.5602931	KLF12	-609329	NFR
chr13:75407388-75407686	0.723512542756849	0.990293554773847	0.583238000152533	0.615165836825873	298	0.99206349	0.083	4	0.001	1	0	NA	0.9395579	0.6371464	TBC1D4	648713	NFR
chr13:76494682-76494980	1	0.542932325626901	0.444907232600355	0.885662497407364	298	0.99206349	0	0	0.0028	1	0	NA	0.9017867	0.7140791	LMO7	160034	NFR
chr13:76853093-76853391	0.275792772088646	0.648114149226116	1.59375410051174	1.38378064609754	298	0.99206349	0.0224	1	0.0019	2	0	NA	0.8595569	0.546491	LMO7	518445	NFR
chr13:76914485-76914783	0.71536615802003	1	1.21809738278938	0.715142746595979	298	0.99206349	0.2049	1	0.0029	4	0	NA	0.8843	0.5911484	KCTD12	545891	NFR
chr13:77051136-77051434	0.998404232034963	0.879973103875957	0.989206535574337	0.808206993102506	298	0.99206349	0.0349	3	0.0014	3	0	NA	0.8177183	0.6786247	KCTD12	409240	NFR
chr13:77425360-77425658	1	1	1.02599111471825	0.848335400694434	298	0.99206349	0	0	6e-04	2	0	NA	0.66935	0.8856108	KCTD12	35016	NFR
chr13:79296442-79296740	1	1	0.464756848400778	0.421030957681518	298	0.99206349	0	0	0.0018	3	0	NA	0.9110442	0.6982004	RNF219	-63277	NFR
chr13:79309818-79310116	0.885462090249894	0.706719254773459	0.91407948800382	1.29540752441679	298	0.99206349	0.1328	2	0	0	2	NA	0.8852998	0.5893626	RNF219	-76653	NFR
chr13:79322765-79323063	1	1	0.847165183806468	0.87072358268135	298	0.99206349	0.0286	3	0.0044	6	1	NA	0.8675926	0.6226713	RNF219	-89600	NFR
chr13:79424927-79425225	1	0.754182379126354	0.897567713746368	1.2020009263109	298	0.99206349	0.0796	2	0.0012	2	0	NA	0.8565644	0.6319394	RNF219	-191762	NFR
chr13:81117802-81118100	0.698711257313464	0.76898414903708	1.28714474779656	1.27409157793531	298	0.99206349	0.3762	1	0.0018	3	0	NA	0.8528225	0.5582524	SPRY2	-204157	NFR
chr13:81299519-81299817	0.860700761738072	1	0.951202683801976	0.778870170018781	298	0.99206349	0.0581	1	0.001	3	0	NA	0.7380031	0.8527527	SPRY2	-385874	NFR
chr13:81362858-81363156	0.699186039358032	1	1.03403374621302	0.398588072944162	298	0.99206349	0.1655	1	0	0	1	NA	0.9315733	0.4921467	SPRY2	-449213	NFR
chr13:81470071-81470369	1	0.240615892150926	0.565254468264412	1.28705648559246	298	0.99206349	0	0	0.0016	2	0	NA	0.9413228	0.6361843	SPRY2	-556426	NFR
chr13:81659623-81659921	1	1	0.882364325083087	0.411109436510185	298	0.99206349	0.0531	2	8e-04	2	0	NA	0.8391064	0.6593661	SPRY2	-745978	NFR
chr13:81659655-81659953	0.760597261928566	1	0.956340898960445	0.377229814953343	298	0.99206349	0.0531	2	8e-04	3	0	NA	0.8781135	0.601913	SPRY2	-746010	NFR
chr13:81812417-81812715	0.964151618442143	0.793027409771097	0.967694548376566	1.1008926724414	298	0.99206349	0.03425	6	8e-04	1	0	NA	0.8290396	0.6711686	SPRY2	-898772	NFR
chr13:82139013-82139311	1	0.774829923104483	0.835240305591638	1.12403011256468	298	0.99206349	0.0128	1	0.0035	2	0	NA	0.8706756	0.6142833	SPRY2	-1225368	NFR
chr13:82775601-82775899	0.967657619331812	0.897840320155686	0.99920778583422	1.09099032330973	298	0.99206349	0.0156	3	0	0	0	NA	0.920324	0.5206009	SLITRK1	1680778	NFR
chr13:82869983-82870281	0.745440877594938	1	0.883031694945669	0.272253799974454	298	0.99206349	0	0	4e-04	1	0	NA	0.86666	0.6177615	SLITRK1	1586396	NFR
chr13:82870933-82871231	1	0.246672417846716	0.8739628462607	1.80011285724883	298	0.99206349	0.22345	2	0.0042	1	0	NA	0.8381261	0.6579767	SLITRK1	1585446	NFR
chr13:83324341-83324639	0.692386484994789	0.289981768547439	1.14202088261295	1.13880750351965	298	0.99206349	0.0636	2	0.001	1	0	NA	0.7840037	0.718252	SLITRK1	1132038	NFR
chr13:83464496-83464794	0.569791196146211	0.390881522930834	1.07888749298025	1.51107535598441	298	0.99206349	0	0	0.0016	3	0	NA	0.7768376	0.7255523	SLITRK1	991883	NFR
chr13:83612524-83612822	0.839002254392867	1	0.948875261100102	0.559387781234229	298	0.99206349	0	0	0.0033	2	0	NA	0.5573526	0.9255104	SLITRK1	843855	NFR
chr13:83612553-83612851	0.681417988095687	1	1.15614762161028	0.532709136263344	298	0.99206349	0	0	0.0033	2	0	NA	0.6146986	0.9061645	SLITRK1	843826	NFR
chr13:83934277-83934575	0.606856443441632	0.610697834125975	1.13549159864609	1.13398383162309	298	0.99206349	0	0	0.0014	5	0	NA	0.8877679	0.5833731	SLITRK1	522102	NFR
chr13:84233991-84234289	1	1	0.380149358921628	0.505284349010334	298	0.99206349	0.3235	1	0.0022	1	0	NA	0.88814	0.7350161	SLITRK1	222388	NFR
chr13:84234018-84234316	0.55184403270204	1	0.497638547757859	0.470560672740944	298	0.99206349	0.3235	1	0.0022	1	0	NA	0.9236958	0.6773737	SLITRK1	222361	NFR
chr13:84360990-84361288	0.345728911020921	0.384259577659444	1.24566930938087	1.68941254045237	298	0.99206349	0.0639	2	0.0026	4	0	NA	0.8240458	0.6727772	SLITRK1	95389	NFR
chr13:85245285-85245583	0.857427616564989	1	0.793048728478092	0.52888963478877	298	0.99206349	0	0	4e-04	3	0	NA	0.853309	0.6380453	SLITRK1	-788906	NFR
chr13:85255021-85255319	0.875282502606623	1	1.06872349735966	0.465597821586761	298	0.99206349	0.3033	2	0.0021	2	0	NA	0.8672929	0.6142113	SLITRK1	-798642	NFR
chr13:85434355-85434653	0.453249083576608	1	0.912415018370078	0.416450285758096	298	0.99206349	0.0491	3	0	0	0	NA	0.8044155	0.7007443	SLITRK6	939119	NFR
chr13:85434360-85434658	0.412446316657469	1	0.953119183691344	0.330359987827363	298	0.99206349	0.0491	3	0	0	0	NA	0.802331	0.7006359	SLITRK6	939114	NFR
chr13:85579521-85579819	0.892322370277477	1	0.990757964853219	0.567969780569025	298	0.99206349	0.1635	3	0.0018	5	0	NA	0.7898449	0.714251	SLITRK6	793953	NFR
chr13:86185257-86185555	0.877109033097	1	1.10767560162446	0.494688146818366	298	0.99206349	0	0	9e-04	2	0	NA	0.909935	0.5424963	SLITRK6	188217	NFR
chr13:86221330-86221628	1	1	0.817660507386411	0.65894673147118	298	0.99206349	0	0	0.0014	4	0	NA	0.7061351	0.7841096	SLITRK6	152144	NFR
chr13:86355974-86356272	1	1	0.88030649407579	0.783043399428579	298	0.99206349	0.3586	5	0.0027	4	0	NA	0.8036522	0.6991501	SLITRK6	17500	NFR
chr13:86357835-86358133	0.764296691167352	1	1.08686467711065	0.446494919524761	298	0.99206349	0.359	4	0.004	3	0	NA	0.9079358	0.5468012	SLITRK6	15639	NFR
chr13:86376179-86376477	1	1	0.981936360810058	0.357757859203443	298	0.99206349	0	0	0.0046	5	0	NA	0.8042914	0.6973167	SLITRK6	-2705	NFR
chr13:86704688-86704986	1	1	0.755393498427647	0.532540968845669	298	0.99206349	0.4503	3	0.0044	3	0	NA	0.7122041	0.7801453	SLITRK6	-331214	NFR
chr13:86932335-86932633	1	1	0.82282518449623	0.281800995441047	298	0.99206349	0.3083	1	0.0033	4	0	NA	0.8430096	0.6526459	SLITRK6	-558861	NFR
chr13:87027126-87027424	0.820209784363085	0.82423325145999	0.789470415328442	0.788365048440044	298	0.99206349	0.359	3	0	0	0	NA	0.7095759	0.8714077	SLITRK6	-653652	NFR
chr13:87829700-87829998	0.819349856737562	1	0.928051817546312	0.85725346198562	298	0.99206349	0.0457	1	0.0016	4	0	NA	0.8218242	0.6830874	SLITRK5	-495021	NFR
chr13:87829727-87830025	0.846782559113177	1	0.85641024996765	0.777038867106669	298	0.99206349	0.0457	1	0.0016	4	0	NA	0.8128984	0.6909546	SLITRK5	-494994	NFR
chr13:88397799-88398097	1	1	0.799453016126426	0.349367783947905	298	0.99206349	0	0	0.0012	3	0	NA	0.6787051	0.8818923	SLITRK5	73078	NFR
chr13:88678896-88679194	0.517457440417342	0.00445892161149397	1.41401339102256	3.22954203878611	298	0.99206349	0.4886	1	0.0011	2	1	NA	0.8218078	0.604783	SLITRK5	354175	NFR
chr13:88701624-88701922	0.404921584789795	1	0.522071118217102	0.391982695772982	298	0.99206349	0.1154	1	0.0068	2	0	NA	0.9564877	0.5948119	SLITRK5	376903	NFR
chr13:88717797-88718095	0.769445208254391	0.425896981482658	1.05800249717795	1.77913721300941	298	0.99206349	0.0453	3	0.004	1	0	NA	0.8348947	0.6599181	SLITRK5	393076	NFR
chr13:88774847-88775145	1	1	0.877517568329161	0.516197775185961	298	0.99206349	0.3049	1	0.0028	2	0	NA	0.7792796	0.7263445	SLITRK5	450126	NFR
chr13:88908904-88909202	0.788926353398744	1	0.97205745822158	0.654459333005335	298	0.99206349	0	0	6e-04	3	0	NA	0.8543298	0.6365593	SLITRK5	584183	NFR
chr13:88908976-88909274	0.909446647572046	1	1.04850123413203	0.522658848891449	298	0.99206349	0	0	0.0034	2	0	NA	0.87216	0.6103366	SLITRK5	584255	NFR
chr13:88964984-88965282	0.379927030863619	0.130157921043937	1.7973003038288	2.54092535886404	298	0.99206349	0	0	8e-04	3	0	NA	0.8519645	0.5577962	SLITRK5	640263	NFR
chr13:88983047-88983345	0.598630744346057	1	1.4616913909442	0.857686378499036	298	0.99206349	0	0	0.0054	3	0	NA	0.7549829	0.6796453	SLITRK5	658326	NFR
chr13:89095339-89095637	1	1	0.794018222170307	0.48992673869144	298	0.99206349	0.4151	1	0.0018	3	0	NA	0.5918465	0.9164987	SLITRK5	770618	NFR
chr13:89325418-89325716	0.892293171769454	1	0.890140052170958	0.330308283493687	298	0.99206349	0.2304	4	0	0	0	NA	0.8880586	0.5843706	SLITRK5	1000697	NFR
chr13:89390901-89391199	0.812648607032095	1	1.18334001653068	0.427196452058632	298	0.99206349	0.0629	1	8e-04	1	0	NA	0.8968725	0.5693836	SLITRK5	1066180	NFR
chr13:90027393-90027691	0.569738644621259	1	1.22065245693079	0.709844449303321	298	0.99206349	0.02	1	0	0	0	NA	0.8640094	0.6193776	SLITRK5	1702672	NFR
chr13:90281516-90281814	1	0.675381014150024	0.915969870118573	1.25147034060279	298	0.99206349	0	0	0.0014	3	0	NA	0.7512069	0.7490142	GPC5	-1769264	NFR
chr13:90441926-90442224	0.353540638658318	0.867962727247913	0.96110106332346	1.09630454054264	298	0.99206349	0	0	0.0014	5	0	NA	0.8281624	0.672287	GPC5	-1608854	NFR
chr13:91065978-91066276	0.299912319513158	0.199963360318755	1.12908947897492	1.44609058146077	298	0.99206349	0.01917	3	0	0	0	NA	0.8100505	0.6896543	GPC5	-984802	NFR
chr13:91065989-91066287	0.274351825804797	0.365055058418305	1.04865568438506	0.874536474943377	298	0.99206349	0.01917	3	0	0	0	NA	0.813343	0.6868377	GPC5	-984791	NFR
chr13:91201830-91202128	1	1	0.45508466767126	0.39218867231073	298	0.99206349	0	0	0.0018	1	0	NA	0.8918505	0.7265215	GPC5	-848950	NFR
chr13:91231582-91231880	0.743151529699572	1	1.200048776239	0.816181518362032	298	0.99206349	0.4303	1	0	0	0	NA	0.9344677	0.4825437	GPC5	-819198	NFR
chr13:91608908-91609206	0.855418967972483	0.818155973539518	1.07527628999828	1.11589542389004	298	0.99206349	0.34295	2	0.005	1	0	NA	0.8490371	0.6394509	GPC5	-441872	NFR
chr13:91974415-91974713	0.738628215485129	0.366497978553402	1.26683547467145	1.79834534978169	298	0.99206349	0.07405	2	0.0019	4	1	NA	0.9649324	0.3836319	GPC5	-76365	NFR
chr13:93575107-93575405	1	0.770090334741325	1.04142411674633	1.33617206599954	298	0.99206349	0.4048	1	6e-04	2	0	NA	0.8698017	0.6156972	GPC6	-303839	NFR
chr13:93575112-93575410	0.988058803178536	1	0.895475321876967	0.896894540388787	298	0.99206349	0.4048	1	6e-04	2	0	NA	0.8273001	0.673378	GPC6	-303834	NFR
chr13:93755231-93755529	0.578825036815993	1	0.340694700529352	0.359136377100261	298	0.99206349	0.0749	4	0.0016	1	0	NA	0.8785899	0.7482157	GPC6	-123715	NFR
chr13:98072154-98072452	0.315458320935261	0.3860839232039	0.846789235950071	0.950824147376943	298	0.99206349	0.03495	2	0.0028	1	2	NA	0.8654618	0.6242479	RAP2A	-14173	NFR
chr13:98160316-98160614	0.910568916421524	0.925686053417947	1.10848267816055	1.08611726013535	298	0.99206349	0.0811	1	0.0056	1	1	NA	0.7995427	0.6997066	RAP2A	73989	NFR
chr14:101386270-101386568	1	0.811519736764457	0.887278192955348	1.07347212752575	298	0.99206349	0.2972	2	0.0032	1	2	0.001	0.8053656	0.6960956	ENSG00000269375	27154	NFR
chr14:101386304-101386602	0.686008939172199	0.679623467201245	1.14386389726842	1.15881163655262	298	0.99206349	0.1034	1	0.004	2	1	0.001	0.9009099	0.5582064	ENSG00000269375	27188	NFR
chr14:20606291-20606589	0.863840372802393	0.472212483615737	1.02403879541536	1.45191443366624	298	0.99206349	0	0	0.0013	2	0	NA	0.8967782	0.5732933	OR4N5	-5455	NFR
chr14:20607416-20607714	1	1	0.851990969009122	0.66800955856106	298	0.99206349	0.0162	1	4e-04	3	0	NA	0.8469356	0.6485943	OR4N5	-4330	NFR
chr14:24255242-24255540	0.876331506697898	0.134562238831966	0.970182031488168	2.01929723243754	298	0.99206349	0.21705	4	0.0012	1	0	NA	0.8425357	0.6485542	DHRS2	149809	NFR
chr14:24359380-24359678	1	0.212704297906435	0.915235098086925	2.13533617367614	298	0.99206349	0	0	0.0036	2	0	NA	0.8560921	0.6353712	DHRS4	-63266	NFR
chr14:25661351-25661649	1	1	0.473989745937156	0.383332019382489	298	0.99206349	0.016	3	0.0017	4	0	NA	0.8223106	0.7981138	STXBP6	-141997	NFR
chr14:25868717-25869015	1	0.667822310407189	0.89512655934096	1.27350663594836	298	0.99206349	0.21365	2	0.0028	4	0	NA	0.7922997	0.8178345	STXBP6	-349363	NFR
chr14:25918264-25918562	1	1	0.524025287639878	0.454015934904221	298	0.99206349	0.2075	1	0.0018	1	0	NA	0.9079129	0.7006252	STXBP6	-398910	NFR
chr14:25960328-25960626	1	0.244313676393832	0.941062435438403	1.82788154819415	298	0.99206349	0.2558	1	0.0018	3	0	NA	0.8862003	0.5847924	STXBP6	-440974	NFR
chr14:26016863-26017161	1	1	0.879479115799069	0.393469880985279	298	0.99206349	0.02465	2	0.0044	4	0	NA	0.8144474	0.6844754	STXBP6	-497509	NFR
chr14:26021654-26021952	1	0.718398862528787	0.43814507960759	0.88150710651198	298	0.99206349	0	0	0.0026	5	0	NA	0.9405387	0.6424643	STXBP6	-502300	NFR
chr14:26101297-26101595	1	1	0.966924930368274	0.473398816516556	298	0.99206349	0.22465	2	0.0011	4	0	NA	0.8210697	0.6775208	STXBP6	-581943	NFR
chr14:26112352-26112650	1	0.467039372905997	0.419080837656463	0.447923398302763	298	0.99206349	0	0	0.0048	3	0	NA	0.9093914	0.7011452	STXBP6	-592998	NFR
chr14:26155635-26155933	0.820912588546544	0.830244888903519	1.13266937385558	1.17106899210791	298	0.99206349	0.0889	1	0.0031	2	0	NA	0.8604644	0.6273838	STXBP6	-636281	NFR
chr14:26168149-26168447	0.991043956130701	1	0.907520108432987	0.460359573092559	298	0.99206349	0.262	1	0.005	3	0	NA	0.8368061	0.6597386	STXBP6	-648795	NFR
chr14:26309251-26309549	1	1	0.73599307420249	0.3565145684442	298	0.99206349	0.0948	1	0.0014	2	0	NA	0.8271236	0.6749873	NOVA1	757560	NFR
chr14:26343787-26344085	0.642081652531608	1	1.09385534710216	0.878382531255264	298	0.99206349	0.1861	1	0.0026	1	0	NA	0.9212427	0.5166446	NOVA1	723024	NFR
chr14:26348859-26349157	0.246369510730322	0.617197622842817	1.57423641602982	0.986445395247802	298	0.99206349	0.3804	3	0.001	1	0	NA	0.8291064	0.6644372	NOVA1	717952	NFR
chr14:26490067-26490365	0.786344209734253	0.225482694486036	1.04893736701802	1.57515548066479	298	0.99206349	0.0389	2	0.0035	2	0	NA	0.8655039	0.6210101	NOVA1	576744	NFR
chr14:26527444-26527742	1	0.992182484825804	0.839860013575196	0.397725932868929	298	0.99206349	0.112	3	4e-04	3	0	NA	0.795068	0.7086477	NOVA1	539367	NFR
chr14:26570999-26571297	0.719183890977648	1	0.99431676918712	0.704124731720531	298	0.99206349	0.0258	1	0.0062	1	0	NA	0.9122507	0.541112	NOVA1	495812	NFR
chr14:26652289-26652587	0.774963836026005	1	1.23466193560869	0.476834786820341	298	0.99206349	0.1849	1	0.0038	1	0	NA	0.717736	0.8635211	NOVA1	414522	NFR
chr14:26819356-26819654	0.987691324789231	0.0777677792864311	0.439538535018244	2.04359488602563	298	0.99206349	0.0146	1	0.001	4	0	NA	0.6015545	0.9126581	NOVA1	247455	NFR
chr14:27439354-27439652	0.693903547887585	0.528895086192542	0.966320756425059	1.37530135769572	298	0.99206349	0.1014	1	0.0094	1	0	NA	0.8445035	0.6492754	NOVA1	-372543	NFR
chr14:27553005-27553303	0.686991126016282	1	1.01571858430281	0.665497450866311	298	0.99206349	0.0319	5	0.001	3	0	NA	0.8936691	0.5773461	NOVA1	-486194	NFR
